split,image_id,source_image_path,checkpoint,iou_threshold,conf,imgsz,latency_ms,true_instances,pred_instances,matched_instances,false_positives,false_negatives,precision,recall,object_f1,mean_matched_iou,mean_matched_dice,count_error,absolute_count_error
val,f43169e3d8b4f71e687945b9e72cbfdfe2e40e68842568e6a30c60d64c1378b6,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f43169e3d8b4f71e687945b9e72cbfdfe2e40e68842568e6a30c60d64c1378b6/images/f43169e3d8b4f71e687945b9e72cbfdfe2e40e68842568e6a30c60d64c1378b6.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.05,512,13.315,18,20,18,2,0,0.9,1.0,0.9473684210526316,0.8931371669418302,0.9432379995216684,2,2
val,f487cc82271cf84b4414552aa8b0a9d82d902451ebe8e8bc639d4121c1672ff7,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f487cc82271cf84b4414552aa8b0a9d82d902451ebe8e8bc639d4121c1672ff7/images/f487cc82271cf84b4414552aa8b0a9d82d902451ebe8e8bc639d4121c1672ff7.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.05,512,16.304,47,71,46,25,1,0.647887323943662,0.9787234042553191,0.7796610169491527,0.7065375197698309,0.824425180856601,24,24
val,f4b7c24baf69b8752c49d0eb5db4b7b5e1524945d48e54925bff401d5658045d,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f4b7c24baf69b8752c49d0eb5db4b7b5e1524945d48e54925bff401d5658045d/images/f4b7c24baf69b8752c49d0eb5db4b7b5e1524945d48e54925bff401d5658045d.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.05,512,17.51,9,15,8,7,1,0.5333333333333333,0.8888888888888888,0.6666666666666667,0.6923210681238967,0.8107013918704399,6,6
val,f4c4db3df4ff0de90f44b027fc2e28c16bf7e5c75ea75b0a9762bbb7ac86e7a3,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f4c4db3df4ff0de90f44b027fc2e28c16bf7e5c75ea75b0a9762bbb7ac86e7a3/images/f4c4db3df4ff0de90f44b027fc2e28c16bf7e5c75ea75b0a9762bbb7ac86e7a3.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.05,512,44.22,68,98,8,90,60,0.08163265306122448,0.11764705882352941,0.09638554216867469,0.6095263938215683,0.753623655476274,30,30
val,f4faa3a409014db1865074c5f66a0255f71ae3faba03265da0b3b91f68e8a8f0,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f4faa3a409014db1865074c5f66a0255f71ae3faba03265da0b3b91f68e8a8f0/images/f4faa3a409014db1865074c5f66a0255f71ae3faba03265da0b3b91f68e8a8f0.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.05,512,18.053,14,14,14,0,0,1.0,1.0,1.0,0.9126464868633037,0.9540732222576825,0,0
val,f534b43bf37ff946a310a0f08315d76c3fb3394681cf523acef7c0682240072a,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f534b43bf37ff946a310a0f08315d76c3fb3394681cf523acef7c0682240072a/images/f534b43bf37ff946a310a0f08315d76c3fb3394681cf523acef7c0682240072a.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.05,512,15.239,18,16,15,1,3,0.9375,0.8333333333333334,0.8823529411764706,0.8664198153153688,0.9235189622963778,-2,2
val,f67e72b7fe0b1e3648ea745ffd395c80705c89b0c0c48227991fe6f5815b2a18,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f67e72b7fe0b1e3648ea745ffd395c80705c89b0c0c48227991fe6f5815b2a18/images/f67e72b7fe0b1e3648ea745ffd395c80705c89b0c0c48227991fe6f5815b2a18.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.05,512,14.647,12,18,12,6,0,0.6666666666666666,1.0,0.8,0.8754599936700633,0.9330944972323736,6,6
val,f6863b83d75e5927b30e2e326405b588293283c25aaef2251b30c343296b9cb1,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f6863b83d75e5927b30e2e326405b588293283c25aaef2251b30c343296b9cb1/images/f6863b83d75e5927b30e2e326405b588293283c25aaef2251b30c343296b9cb1.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.05,512,24.393,92,126,63,63,29,0.5,0.6847826086956522,0.5779816513761468,0.7756634494682962,0.8705869762426327,34,34
val,f6b16c885c0b2bc0d0eb2bb2eeb0a2753ebafb5a7a91da10e89b0b0478984637,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f6b16c885c0b2bc0d0eb2bb2eeb0a2753ebafb5a7a91da10e89b0b0478984637/images/f6b16c885c0b2bc0d0eb2bb2eeb0a2753ebafb5a7a91da10e89b0b0478984637.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.05,512,14.304,8,9,7,2,1,0.7777777777777778,0.875,0.823529411764706,0.8282119498519176,0.9040374722780167,1,1
val,f6cb37ebf29c225284c8415962f7287abe7007fae8fe3d8a3899b608b832d7d5,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f6cb37ebf29c225284c8415962f7287abe7007fae8fe3d8a3899b608b832d7d5/images/f6cb37ebf29c225284c8415962f7287abe7007fae8fe3d8a3899b608b832d7d5.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.05,512,16.999,17,17,17,0,0,1.0,1.0,1.0,0.9226609621324583,0.9593865239187439,0,0
val,f728de04267283f0b4daab9a840e7433b2c6034baf195fd526850439c9297687,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f728de04267283f0b4daab9a840e7433b2c6034baf195fd526850439c9297687/images/f728de04267283f0b4daab9a840e7433b2c6034baf195fd526850439c9297687.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.05,512,29.289,54,80,45,35,9,0.5625,0.8333333333333334,0.6716417910447761,0.79579422689942,0.8816102593623918,26,26
val,f73e37957c74f554be132986f38b6f1d75339f636dfe2b681a0cf3f88d2733af,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f73e37957c74f554be132986f38b6f1d75339f636dfe2b681a0cf3f88d2733af/images/f73e37957c74f554be132986f38b6f1d75339f636dfe2b681a0cf3f88d2733af.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.05,512,20.151,37,56,31,25,6,0.5535714285714286,0.8378378378378378,0.6666666666666666,0.7288658641843339,0.8403806176331562,19,19
val,f7e5dcfc9c93183c668c5a4ab028d5faad54fb54298711f2caae0508aa978300,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f7e5dcfc9c93183c668c5a4ab028d5faad54fb54298711f2caae0508aa978300/images/f7e5dcfc9c93183c668c5a4ab028d5faad54fb54298711f2caae0508aa978300.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.05,512,62.567,26,49,22,27,4,0.4489795918367347,0.8461538461538461,0.5866666666666667,0.7807833586119056,0.8725578109551523,23,23
val,f7eaaf420b5204c4a42577428b7cd897a53ef07b759ccbba3ed30a3548ca5605,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f7eaaf420b5204c4a42577428b7cd897a53ef07b759ccbba3ed30a3548ca5605/images/f7eaaf420b5204c4a42577428b7cd897a53ef07b759ccbba3ed30a3548ca5605.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.05,512,42.624,11,16,11,5,0,0.6875,1.0,0.8148148148148148,0.8807416294178471,0.9362367465703417,5,5
val,f81ca7ee25e733ff37240c34c8e3044d9937bb0166e315952ebde3f237ecb86f,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f81ca7ee25e733ff37240c34c8e3044d9937bb0166e315952ebde3f237ecb86f/images/f81ca7ee25e733ff37240c34c8e3044d9937bb0166e315952ebde3f237ecb86f.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.05,512,47.086,20,27,17,10,3,0.6296296296296297,0.85,0.723404255319149,0.8732459289449499,0.9313121571863389,7,7
val,f8e74d4006dd68c1dbe68df7be905835e00d8ba4916f3b18884509a15fdc0b55,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f8e74d4006dd68c1dbe68df7be905835e00d8ba4916f3b18884509a15fdc0b55/images/f8e74d4006dd68c1dbe68df7be905835e00d8ba4916f3b18884509a15fdc0b55.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.05,512,64.69,57,64,37,27,20,0.578125,0.6491228070175439,0.6115702479338843,0.7783432320577728,0.8724014707244471,7,7
val,f93ec5e683d81005ffc2a84a1c0299b2406ad14b764b824e013f7ca3a13833b5,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f93ec5e683d81005ffc2a84a1c0299b2406ad14b764b824e013f7ca3a13833b5/images/f93ec5e683d81005ffc2a84a1c0299b2406ad14b764b824e013f7ca3a13833b5.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.05,512,46.679,32,35,31,4,1,0.8857142857142857,0.96875,0.9253731343283582,0.8574120787778262,0.9220209979298905,3,3
val,f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886/images/f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.05,512,172.161,151,276,111,165,40,0.40217391304347827,0.7350993377483444,0.5199063231850117,0.6808779628901788,0.8065813007075396,125,125
val,f9ac03b0344ce8c48bc058448541f9211a1e5f4c94fdaf633dd534328d8610ab,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f9ac03b0344ce8c48bc058448541f9211a1e5f4c94fdaf633dd534328d8610ab/images/f9ac03b0344ce8c48bc058448541f9211a1e5f4c94fdaf633dd534328d8610ab.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.05,512,53.887,20,24,20,4,0,0.8333333333333334,1.0,0.9090909090909091,0.8635675842015361,0.9261955558533173,4,4
val,f9ea1a1159c33f39bbe5f18bb278d961188b40508277eab7c0b4b91219b37b5d,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f9ea1a1159c33f39bbe5f18bb278d961188b40508277eab7c0b4b91219b37b5d/images/f9ea1a1159c33f39bbe5f18bb278d961188b40508277eab7c0b4b91219b37b5d.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.05,512,61.437,25,29,19,10,6,0.6551724137931034,0.76,0.7037037037037037,0.8738305106895945,0.9302662237253431,4,4
val,fa73f24532b3667718ede7ac5c2e24ad7d3cae17b0a42ed17bbb81b15c28f4ae,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/fa73f24532b3667718ede7ac5c2e24ad7d3cae17b0a42ed17bbb81b15c28f4ae/images/fa73f24532b3667718ede7ac5c2e24ad7d3cae17b0a42ed17bbb81b15c28f4ae.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.05,512,54.027,7,15,5,10,2,0.3333333333333333,0.7142857142857143,0.4545454545454545,0.7727034828629111,0.8710053972593255,8,8
val,fa751ff3a6332c95cb5cb1d28563553914295e9e7d35c4b6bd267241e8a0787c,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/fa751ff3a6332c95cb5cb1d28563553914295e9e7d35c4b6bd267241e8a0787c/images/fa751ff3a6332c95cb5cb1d28563553914295e9e7d35c4b6bd267241e8a0787c.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.05,512,57.086,43,52,43,9,0,0.8269230769230769,1.0,0.9052631578947368,0.8428956495812879,0.9140531620780039,9,9
val,fadeb0ab092833f27daaeb3e24223eb090f9536b83f68cde8f49df7c544f711b,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/fadeb0ab092833f27daaeb3e24223eb090f9536b83f68cde8f49df7c544f711b/images/fadeb0ab092833f27daaeb3e24223eb090f9536b83f68cde8f49df7c544f711b.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.05,512,65.119,39,62,36,26,3,0.5806451612903226,0.9230769230769231,0.7128712871287128,0.7356923160890797,0.8438388498240378,23,23
val,fc22db33a2495f58f118bc182c0087e140df14ccb8dad51373e1a54381f683de,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/fc22db33a2495f58f118bc182c0087e140df14ccb8dad51373e1a54381f683de/images/fc22db33a2495f58f118bc182c0087e140df14ccb8dad51373e1a54381f683de.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.05,512,141.117,89,109,84,25,5,0.7706422018348624,0.9438202247191011,0.8484848484848485,0.8131259936801343,0.8957589719397075,20,20
val,fc345dac2205deb169bd70197f07f053bada80b61ffa69fdfb490758323ead69,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/fc345dac2205deb169bd70197f07f053bada80b61ffa69fdfb490758323ead69/images/fc345dac2205deb169bd70197f07f053bada80b61ffa69fdfb490758323ead69.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.05,512,47.758,10,12,10,2,0,0.8333333333333334,1.0,0.9090909090909091,0.8931194980586696,0.9430803113554053,2,2
val,fc5452f612a0f972fe55cc677055ede662af6723b5c1615ad539b8a4bd279bdb,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/fc5452f612a0f972fe55cc677055ede662af6723b5c1615ad539b8a4bd279bdb/images/fc5452f612a0f972fe55cc677055ede662af6723b5c1615ad539b8a4bd279bdb.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.05,512,58.978,32,46,27,19,5,0.5869565217391305,0.84375,0.6923076923076924,0.7755022522621965,0.8694634490825309,14,14
val,fc9269fb2e651cd4a32b65ae164f79b0a2ea823e0a83508c85d7985a6bed43cf,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/fc9269fb2e651cd4a32b65ae164f79b0a2ea823e0a83508c85d7985a6bed43cf/images/fc9269fb2e651cd4a32b65ae164f79b0a2ea823e0a83508c85d7985a6bed43cf.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.05,512,41.831,5,7,5,2,0,0.7142857142857143,1.0,0.8333333333333333,0.8534150641025642,0.9193190285869562,2,2
val,fd8065bcb1afdbed19e028465d5d00cd2ecadc4558de05c6fa28bea3c817aa22,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/fd8065bcb1afdbed19e028465d5d00cd2ecadc4558de05c6fa28bea3c817aa22/images/fd8065bcb1afdbed19e028465d5d00cd2ecadc4558de05c6fa28bea3c817aa22.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.05,512,77.352,52,80,47,33,5,0.5875,0.9038461538461539,0.7121212121212122,0.7776636863887346,0.8711830244420736,28,28
val,fdda64c47361b0d1a146e5b7b48dc6b7de615ea80b31f01227a3b16469589528,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/fdda64c47361b0d1a146e5b7b48dc6b7de615ea80b31f01227a3b16469589528/images/fdda64c47361b0d1a146e5b7b48dc6b7de615ea80b31f01227a3b16469589528.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.05,512,64.945,30,40,23,17,7,0.575,0.7666666666666667,0.6571428571428571,0.7007486937663849,0.8218076367040159,10,10
val,fe80a2cf3c93dafad8c364fdd1646b0ba4db056cdb7bdb81474f957064812bba,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/fe80a2cf3c93dafad8c364fdd1646b0ba4db056cdb7bdb81474f957064812bba/images/fe80a2cf3c93dafad8c364fdd1646b0ba4db056cdb7bdb81474f957064812bba.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.05,512,62.498,11,14,11,3,0,0.7857142857142857,1.0,0.88,0.8840337783396387,0.9380962734891368,3,3
val,fec226e45f49ab81ab71e0eaa1248ba09b56a328338dce93a43f4044eababed5,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/fec226e45f49ab81ab71e0eaa1248ba09b56a328338dce93a43f4044eababed5/images/fec226e45f49ab81ab71e0eaa1248ba09b56a328338dce93a43f4044eababed5.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.05,512,52.511,13,17,13,4,0,0.7647058823529411,1.0,0.8666666666666666,0.8298332917717577,0.9040054853198569,4,4
val,feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398/images/feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.05,512,79.224,38,87,30,57,8,0.3448275862068966,0.7894736842105263,0.48000000000000004,0.7624262402991029,0.8627985711998184,49,49
val,ff3407842ada5bc18be79ae453e5bdaa1b68afc842fc22fa618ac6e6599d0bb3,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/ff3407842ada5bc18be79ae453e5bdaa1b68afc842fc22fa618ac6e6599d0bb3/images/ff3407842ada5bc18be79ae453e5bdaa1b68afc842fc22fa618ac6e6599d0bb3.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.05,512,64.6,19,20,19,1,0,0.95,1.0,0.9743589743589743,0.8752903449079433,0.9325235098306344,1,1
val,ff3e512b5fb860e5855d0c05b6cf5a6bcc7792e4be1f0bdab5a00af0e18435c0,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/ff3e512b5fb860e5855d0c05b6cf5a6bcc7792e4be1f0bdab5a00af0e18435c0/images/ff3e512b5fb860e5855d0c05b6cf5a6bcc7792e4be1f0bdab5a00af0e18435c0.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.05,512,49.205,13,13,10,3,3,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.8275869701552114,0.9045252193138861,0,0
val,ff599c7301daa1f783924ac8cbe3ce7b42878f15a39c2d19659189951f540f48,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/ff599c7301daa1f783924ac8cbe3ce7b42878f15a39c2d19659189951f540f48/images/ff599c7301daa1f783924ac8cbe3ce7b42878f15a39c2d19659189951f540f48.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.05,512,47.607,24,28,23,5,1,0.8214285714285714,0.9583333333333334,0.8846153846153847,0.9046853024849316,0.9494170845652457,4,4
val,c9f305be17312bdb9530fb4f1adc6d29730ddbe0e74730cbf031de174bf437b7,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/c9f305be17312bdb9530fb4f1adc6d29730ddbe0e74730cbf031de174bf437b7/images/c9f305be17312bdb9530fb4f1adc6d29730ddbe0e74730cbf031de174bf437b7.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.1,512,48.758,20,21,19,2,1,0.9047619047619048,0.95,0.9268292682926829,0.9287191623673887,0.9619795866814549,1,1
val,cab4875269f44a701c5e58190a1d2f6fcb577ea79d842522dcab20ccb39b7ad2,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/cab4875269f44a701c5e58190a1d2f6fcb577ea79d842522dcab20ccb39b7ad2/images/cab4875269f44a701c5e58190a1d2f6fcb577ea79d842522dcab20ccb39b7ad2.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.1,512,39.945,14,15,14,1,0,0.9333333333333333,1.0,0.9655172413793104,0.8783311418138569,0.9347822205268733,1,1
val,cb4df20a83b2f38b394c67f1d9d4aef29f9794d5345da3576318374ec3a11490,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/cb4df20a83b2f38b394c67f1d9d4aef29f9794d5345da3576318374ec3a11490/images/cb4df20a83b2f38b394c67f1d9d4aef29f9794d5345da3576318374ec3a11490.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.1,512,259.913,250,133,8,125,242,0.06015037593984962,0.032,0.04177545691906005,0.5710960743086269,0.7250666871546944,-117,117
val,cbca32daaae36a872a11da4eaff65d1068ff3f154eedc9d3fc0c214a4e5d32bd,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/cbca32daaae36a872a11da4eaff65d1068ff3f154eedc9d3fc0c214a4e5d32bd/images/cbca32daaae36a872a11da4eaff65d1068ff3f154eedc9d3fc0c214a4e5d32bd.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.1,512,22.316,112,133,95,38,17,0.7142857142857143,0.8482142857142857,0.7755102040816326,0.7672929192924245,0.8648595172350163,21,21
val,cbff60361ded0570e5d50429a1aa51d81471819bc9b38359f03cfef76de0038c,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/cbff60361ded0570e5d50429a1aa51d81471819bc9b38359f03cfef76de0038c/images/cbff60361ded0570e5d50429a1aa51d81471819bc9b38359f03cfef76de0038c.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.1,512,20.289,76,106,60,46,16,0.5660377358490566,0.7894736842105263,0.6593406593406593,0.76478954526846,0.8625674473932264,30,30
val,cc88627344305b9a9b07f8bd042cb074c7a834c13de67ff4b24914ac68f07f6e,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/cc88627344305b9a9b07f8bd042cb074c7a834c13de67ff4b24914ac68f07f6e/images/cc88627344305b9a9b07f8bd042cb074c7a834c13de67ff4b24914ac68f07f6e.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.1,512,31.927,135,139,132,7,3,0.9496402877697842,0.9777777777777777,0.9635036496350364,0.8564660981794165,0.9221291456853975,4,4
val,cdab367b30db47061df837c1ae9fa875d6057614f797332d37d3513517d6c694,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/cdab367b30db47061df837c1ae9fa875d6057614f797332d37d3513517d6c694/images/cdab367b30db47061df837c1ae9fa875d6057614f797332d37d3513517d6c694.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.1,512,16.767,22,29,22,7,0,0.7586206896551724,1.0,0.8627450980392156,0.9288515823659395,0.9620928306711238,7,7
val,ce37f6dd0615d45e66e41a8f2ed6fbc0bbe3103a290394ad474207507710eacc,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/ce37f6dd0615d45e66e41a8f2ed6fbc0bbe3103a290394ad474207507710eacc/images/ce37f6dd0615d45e66e41a8f2ed6fbc0bbe3103a290394ad474207507710eacc.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.1,512,13.102,8,8,8,0,0,1.0,1.0,1.0,0.8310023402086784,0.9059936482849966,0,0
val,ce88df7356d9d4a8d5944a93768f4c4b593de2d35616f7448c2b37b9fd60dd1f,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/ce88df7356d9d4a8d5944a93768f4c4b593de2d35616f7448c2b37b9fd60dd1f/images/ce88df7356d9d4a8d5944a93768f4c4b593de2d35616f7448c2b37b9fd60dd1f.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.1,512,17.632,58,69,51,18,7,0.7391304347826086,0.8793103448275862,0.8031496062992126,0.7940540534328782,0.8821629208705707,11,11
val,ce9e1a58b58940039ae841466198b72ea21cc90584039a9294b47f5aef17ddfa,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/ce9e1a58b58940039ae841466198b72ea21cc90584039a9294b47f5aef17ddfa/images/ce9e1a58b58940039ae841466198b72ea21cc90584039a9294b47f5aef17ddfa.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.1,512,18.715,32,33,28,5,4,0.8484848484848485,0.875,0.8615384615384615,0.8239061949960794,0.8998261902446735,1,1
val,cf26c41245febfe67c2a1682cc4ee8752ee40ae3e49610314f45923b8bf5b08a,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/cf26c41245febfe67c2a1682cc4ee8752ee40ae3e49610314f45923b8bf5b08a/images/cf26c41245febfe67c2a1682cc4ee8752ee40ae3e49610314f45923b8bf5b08a.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.1,512,14.358,40,43,38,5,2,0.8837209302325582,0.95,0.9156626506024096,0.7641190602372905,0.8637083717739695,3,3
val,cfabf7379c5591d40aa4a20c86b4197c6a25ab55887a9fca4f06c2dfc0f0e973,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/cfabf7379c5591d40aa4a20c86b4197c6a25ab55887a9fca4f06c2dfc0f0e973/images/cfabf7379c5591d40aa4a20c86b4197c6a25ab55887a9fca4f06c2dfc0f0e973.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.1,512,13.624,25,25,23,2,2,0.92,0.92,0.92,0.9096816314053986,0.9507967952957884,0,0
val,d0f2a00d3155c243048bc48944aef93fb08e2258d1fa5f9ccadd9140082bc22f,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/d0f2a00d3155c243048bc48944aef93fb08e2258d1fa5f9ccadd9140082bc22f/images/d0f2a00d3155c243048bc48944aef93fb08e2258d1fa5f9ccadd9140082bc22f.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.1,512,17.415,29,29,24,5,5,0.8275862068965517,0.8275862068965517,0.8275862068965517,0.8784746852787034,0.9319657095630358,0,0
val,d1b173875e2261f55014bd27bd7174b9ae1c769338c1b31b5d737e9e60175993,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/d1b173875e2261f55014bd27bd7174b9ae1c769338c1b31b5d737e9e60175993/images/d1b173875e2261f55014bd27bd7174b9ae1c769338c1b31b5d737e9e60175993.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.1,512,11.699,9,11,9,2,0,0.8181818181818182,1.0,0.9,0.8680839629391429,0.9289558395507012,2,2
val,d1ba6089cae2f90cb7275ece10ca393c25f60ea17e5c9c3cea2399d31fd41869,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/d1ba6089cae2f90cb7275ece10ca393c25f60ea17e5c9c3cea2399d31fd41869/images/d1ba6089cae2f90cb7275ece10ca393c25f60ea17e5c9c3cea2399d31fd41869.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.1,512,13.497,22,43,19,24,3,0.4418604651162791,0.8636363636363636,0.5846153846153846,0.7593403230152337,0.8586101530525617,21,21
val,d1dbc6ee7c44a7027e935d040e496793186b884a1028d0e26284a206c6f5aff0,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/d1dbc6ee7c44a7027e935d040e496793186b884a1028d0e26284a206c6f5aff0/images/d1dbc6ee7c44a7027e935d040e496793186b884a1028d0e26284a206c6f5aff0.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.1,512,12.296,17,22,11,11,6,0.5,0.6470588235294118,0.5641025641025642,0.7561884506548537,0.8558988013148945,5,5
