split,budget,image_id,source_image_path,checkpoint,iou_threshold,conf,imgsz,latency_ms,true_instances,pred_instances,matched_instances,false_positives,false_negatives,precision,recall,object_f1,mean_matched_iou,mean_matched_dice,count_error,absolute_count_error
val,full_train_pool,e1bcb583985325d0ef5f3ef52957d0371c96d4af767b13e48102bca9d5351a9b,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/e1bcb583985325d0ef5f3ef52957d0371c96d4af767b13e48102bca9d5351a9b/images/e1bcb583985325d0ef5f3ef52957d0371c96d4af767b13e48102bca9d5351a9b.png,results/supervised/yolo_label_budget_diagnostic_train_runs/full_train_pool/weights/best.pt,0.5,0.25,512,57.054,6,8,4,4,2,0.5,0.6666666666666666,0.5714285714285715,0.8002723804868465,0.8862939360596613,2,2
val,full_train_pool,e216ec5063d3562b793e434c491051bd8867f6c2e571e41137c7c560cc0e6a03,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/e216ec5063d3562b793e434c491051bd8867f6c2e571e41137c7c560cc0e6a03/images/e216ec5063d3562b793e434c491051bd8867f6c2e571e41137c7c560cc0e6a03.png,results/supervised/yolo_label_budget_diagnostic_train_runs/full_train_pool/weights/best.pt,0.5,0.25,512,71.076,21,23,17,6,4,0.7391304347826086,0.8095238095238095,0.7727272727272727,0.8007552865181036,0.8875050542653178,2,2
val,full_train_pool,e23e11414ee645b51081fb202d38b793f0c8ef2940f8228ded384899d21b02c2,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/e23e11414ee645b51081fb202d38b793f0c8ef2940f8228ded384899d21b02c2/images/e23e11414ee645b51081fb202d38b793f0c8ef2940f8228ded384899d21b02c2.png,results/supervised/yolo_label_budget_diagnostic_train_runs/full_train_pool/weights/best.pt,0.5,0.25,512,308.002,199,219,183,36,16,0.8356164383561644,0.9195979899497487,0.875598086124402,0.7832713743818122,0.876074672582408,20,20
val,full_train_pool,e2d22d3d283915df8350d039278e314a23e6e8f2b41bdfc16df849e22dd13b36,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/e2d22d3d283915df8350d039278e314a23e6e8f2b41bdfc16df849e22dd13b36/images/e2d22d3d283915df8350d039278e314a23e6e8f2b41bdfc16df849e22dd13b36.png,results/supervised/yolo_label_budget_diagnostic_train_runs/full_train_pool/weights/best.pt,0.5,0.25,512,88.537,42,44,42,2,0,0.9545454545454546,1.0,0.9767441860465117,0.8623130071313385,0.9246281532047824,2,2
val,full_train_pool,e321cfa987e77c21373a0f8b1236c83d6636306949a82a7f5b07fc0838e7777f,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/e321cfa987e77c21373a0f8b1236c83d6636306949a82a7f5b07fc0838e7777f/images/e321cfa987e77c21373a0f8b1236c83d6636306949a82a7f5b07fc0838e7777f.png,results/supervised/yolo_label_budget_diagnostic_train_runs/full_train_pool/weights/best.pt,0.5,0.25,512,56.796,15,18,15,3,0,0.8333333333333334,1.0,0.9090909090909091,0.7473172796696477,0.8518996763987219,3,3
val,full_train_pool,e414b54f2036bcab61b9c0a966f65adf4b169097c13c740e03d6292ac076258c,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/e414b54f2036bcab61b9c0a966f65adf4b169097c13c740e03d6292ac076258c/images/e414b54f2036bcab61b9c0a966f65adf4b169097c13c740e03d6292ac076258c.png,results/supervised/yolo_label_budget_diagnostic_train_runs/full_train_pool/weights/best.pt,0.5,0.25,512,204.991,63,71,55,16,8,0.7746478873239436,0.873015873015873,0.8208955223880596,0.8002295388422549,0.8854048682320439,8,8
val,full_train_pool,e4537e7893e631f3ba6ae5b1023e24b233c78249a31c2f5e561f6c4cad88fcf6,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/e4537e7893e631f3ba6ae5b1023e24b233c78249a31c2f5e561f6c4cad88fcf6/images/e4537e7893e631f3ba6ae5b1023e24b233c78249a31c2f5e561f6c4cad88fcf6.png,results/supervised/yolo_label_budget_diagnostic_train_runs/full_train_pool/weights/best.pt,0.5,0.25,512,109.96,21,20,19,1,2,0.95,0.9047619047619048,0.9268292682926829,0.8966383126789911,0.9449060851640045,-1,1
val,full_train_pool,e49fc2b4f1f39d481a6525225ab3f688be5c87f56884456ad54c953315efae83,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/e49fc2b4f1f39d481a6525225ab3f688be5c87f56884456ad54c953315efae83/images/e49fc2b4f1f39d481a6525225ab3f688be5c87f56884456ad54c953315efae83.png,results/supervised/yolo_label_budget_diagnostic_train_runs/full_train_pool/weights/best.pt,0.5,0.25,512,182.121,69,74,50,24,19,0.6756756756756757,0.7246376811594203,0.6993006993006994,0.7908722182441875,0.8792308176817238,5,5
val,full_train_pool,e4ae1ceddb279bac30273ca7ac480025ce2e7287328f5272234b5bbca6d13135,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/e4ae1ceddb279bac30273ca7ac480025ce2e7287328f5272234b5bbca6d13135/images/e4ae1ceddb279bac30273ca7ac480025ce2e7287328f5272234b5bbca6d13135.png,results/supervised/yolo_label_budget_diagnostic_train_runs/full_train_pool/weights/best.pt,0.5,0.25,512,106.951,16,17,16,1,0,0.9411764705882353,1.0,0.9696969696969697,0.8668653400664449,0.9273785725151136,1,1
val,full_train_pool,e4fc936ba57a936aaa5941ccc70946ab18fcebcb6e8d85a097c584aff9ca4d88,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/e4fc936ba57a936aaa5941ccc70946ab18fcebcb6e8d85a097c584aff9ca4d88/images/e4fc936ba57a936aaa5941ccc70946ab18fcebcb6e8d85a097c584aff9ca4d88.png,results/supervised/yolo_label_budget_diagnostic_train_runs/full_train_pool/weights/best.pt,0.5,0.25,512,118.8,29,32,29,3,0,0.90625,1.0,0.9508196721311475,0.8824885573992263,0.9363722442672584,3,3
val,full_train_pool,e50ac10d1dce6496d092d966784ed3795969128ca0bc58199a36d558ed529203,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/e50ac10d1dce6496d092d966784ed3795969128ca0bc58199a36d558ed529203/images/e50ac10d1dce6496d092d966784ed3795969128ca0bc58199a36d558ed529203.png,results/supervised/yolo_label_budget_diagnostic_train_runs/full_train_pool/weights/best.pt,0.5,0.25,512,132.743,67,80,62,18,5,0.775,0.9253731343283582,0.8435374149659864,0.7700294605554083,0.8676884199604089,13,13
val,full_train_pool,e52960d31f8bddf85400259beb4521383f5ceface1080be3429f2f926cc9b5c2,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/e52960d31f8bddf85400259beb4521383f5ceface1080be3429f2f926cc9b5c2/images/e52960d31f8bddf85400259beb4521383f5ceface1080be3429f2f926cc9b5c2.png,results/supervised/yolo_label_budget_diagnostic_train_runs/full_train_pool/weights/best.pt,0.5,0.25,512,334.496,130,129,125,4,5,0.9689922480620154,0.9615384615384616,0.9652509652509652,0.8556568879869316,0.9214383094061968,-1,1
val,full_train_pool,e5384c905e9879cb6e8ff5250fb03155bc1db035d8dde458eece9078b7de8ff1,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/e5384c905e9879cb6e8ff5250fb03155bc1db035d8dde458eece9078b7de8ff1/images/e5384c905e9879cb6e8ff5250fb03155bc1db035d8dde458eece9078b7de8ff1.png,results/supervised/yolo_label_budget_diagnostic_train_runs/full_train_pool/weights/best.pt,0.5,0.25,512,18.19,28,30,26,4,2,0.8666666666666667,0.9285714285714286,0.896551724137931,0.9183766354143397,0.9570926675701957,2,2
val,full_train_pool,e5a6c5e01e6a4ef676a2d975374e995dd55792ea317a8e110bebc37da83a4ce8,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/e5a6c5e01e6a4ef676a2d975374e995dd55792ea317a8e110bebc37da83a4ce8/images/e5a6c5e01e6a4ef676a2d975374e995dd55792ea317a8e110bebc37da83a4ce8.png,results/supervised/yolo_label_budget_diagnostic_train_runs/full_train_pool/weights/best.pt,0.5,0.25,512,21.801,26,29,25,4,1,0.8620689655172413,0.9615384615384616,0.9090909090909091,0.7853975879868296,0.8774810142048455,3,3
val,full_train_pool,e5a7b8a9924b26b3abf039255a8a3bb00258f4966f68ff3349560b4350af9367,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/e5a7b8a9924b26b3abf039255a8a3bb00258f4966f68ff3349560b4350af9367/images/e5a7b8a9924b26b3abf039255a8a3bb00258f4966f68ff3349560b4350af9367.png,results/supervised/yolo_label_budget_diagnostic_train_runs/full_train_pool/weights/best.pt,0.5,0.25,512,17.922,20,20,19,1,1,0.95,0.95,0.9500000000000001,0.9004424000809419,0.9454611813181496,0,0
val,full_train_pool,e5aeb5b3577abbebe8982b5dd7d22c4257250ad3000661a42f38bf9248d291fd,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/e5aeb5b3577abbebe8982b5dd7d22c4257250ad3000661a42f38bf9248d291fd/images/e5aeb5b3577abbebe8982b5dd7d22c4257250ad3000661a42f38bf9248d291fd.png,results/supervised/yolo_label_budget_diagnostic_train_runs/full_train_pool/weights/best.pt,0.5,0.25,512,15.427,2,4,2,2,0,0.5,1.0,0.6666666666666666,0.8798076923076923,0.9360544217687075,2,2
