split,image_id,method,method_label,perturbation,perturbation_params,iou_threshold,model_repo,model_code_commit,checkpoint,checkpoint_sha256,prompt,confidence_threshold,mask_threshold,processor_resolution,raw_mask_count,overlap_pixel_fraction,zero_prediction,gpu,peak_memory_mb,latency_ms,true_instances,pred_instances,matched_instances,false_positives,false_negatives,precision,recall,object_f1,mean_matched_iou,mean_matched_dice,count_error,absolute_count_error
stage1_train_clean20_smoke,00071198d059ba7f5914a526d124d28e6d010c92466da21d4a04cd5413362552,sam3_prompted_concept,"SAM3 (""nucleus"")",clean,{},0.5,facebook/sam3,46957e47805eaa273f4aa7bbbd25a88bca9108ce,model_assets/sam3/sam3.pt,9999e2341ceef5e136daa386eecb55cb414446a00ac2b55eb2dfd2f7c3cf8c9e,nucleus,0.5,0.5,1008,0,0.0,True,NVIDIA GeForce RTX 4060 Laptop GPU,3877.859,2921.303,27,0,0,0,27,0.0,0.0,0.0,0.0,0.0,-27,27
