split,image_id,method,method_label,perturbation,perturbation_params,iou_threshold,latency_ms,true_instances,pred_instances,matched_instances,false_positives,false_negatives,precision,recall,object_f1,mean_matched_iou,mean_matched_dice,count_error,absolute_count_error
stage1_train_clean20_subset,2817299fd3b88670e86a9db5651ba24333c299d1d41e5491aabfcd95aee84174,otsu_watershed,Otsu + watershed,contrast_inversion,{},0.5,6.801,16,19,14,5,2,0.7368421052631579,0.875,0.7999999999999999,0.8588634244766081,0.9181155213499314,3,3
stage1_train_clean20_subset,2817299fd3b88670e86a9db5651ba24333c299d1d41e5491aabfcd95aee84174,cellpose_cpsam,Cellpose-SAM,contrast_inversion,{},0.5,457.469,16,16,16,0,0,1.0,1.0,1.0,0.9100110051671837,0.9522567589257296,0,0
stage1_train_clean20_subset,2817299fd3b88670e86a9db5651ba24333c299d1d41e5491aabfcd95aee84174,sam2_amg,SAM2 AMG,contrast_inversion,{},0.5,1495.633,16,1,0,1,16,0.0,0.0,0.0,0.0,0.0,-15,15
stage1_train_clean20_subset,33a5b0ff232b425796ee6a9dd5b516ff9aad54ca723b4ec490bf5cd9b2e2a731,otsu_watershed,Otsu + watershed,clean,{},0.5,9.606,23,40,12,28,11,0.3,0.5217391304347826,0.38095238095238093,0.7017835011985274,0.8160338522733851,17,17
stage1_train_clean20_subset,33a5b0ff232b425796ee6a9dd5b516ff9aad54ca723b4ec490bf5cd9b2e2a731,cellpose_cpsam,Cellpose-SAM,clean,{},0.5,478.158,23,18,17,1,6,0.9444444444444444,0.7391304347826086,0.8292682926829269,0.7967194797843107,0.8808749828023167,-5,5
stage1_train_clean20_subset,33a5b0ff232b425796ee6a9dd5b516ff9aad54ca723b4ec490bf5cd9b2e2a731,sam2_amg,SAM2 AMG,clean,{},0.5,1424.982,23,3,0,3,23,0.0,0.0,0.0,0.0,0.0,-20,20
stage1_train_clean20_subset,33a5b0ff232b425796ee6a9dd5b516ff9aad54ca723b4ec490bf5cd9b2e2a731,otsu_watershed,Otsu + watershed,gaussian_noise,{'sigma': 0.08},0.5,9.132,23,60,8,52,15,0.13333333333333333,0.34782608695652173,0.1927710843373494,0.6671530148086631,0.7964351820798166,37,37
stage1_train_clean20_subset,33a5b0ff232b425796ee6a9dd5b516ff9aad54ca723b4ec490bf5cd9b2e2a731,cellpose_cpsam,Cellpose-SAM,gaussian_noise,{'sigma': 0.08},0.5,473.106,23,18,16,2,7,0.8888888888888888,0.6956521739130435,0.7804878048780488,0.8119138772170703,0.8900239158779937,-5,5
stage1_train_clean20_subset,33a5b0ff232b425796ee6a9dd5b516ff9aad54ca723b4ec490bf5cd9b2e2a731,sam2_amg,SAM2 AMG,gaussian_noise,{'sigma': 0.08},0.5,1493.364,23,1,0,1,23,0.0,0.0,0.0,0.0,0.0,-22,22
stage1_train_clean20_subset,33a5b0ff232b425796ee6a9dd5b516ff9aad54ca723b4ec490bf5cd9b2e2a731,otsu_watershed,Otsu + watershed,gaussian_blur,{'sigma': 1.5},0.5,8.658,23,51,10,41,13,0.19607843137254902,0.43478260869565216,0.2702702702702703,0.67194482870866,0.7962678388987453,28,28
stage1_train_clean20_subset,33a5b0ff232b425796ee6a9dd5b516ff9aad54ca723b4ec490bf5cd9b2e2a731,cellpose_cpsam,Cellpose-SAM,gaussian_blur,{'sigma': 1.5},0.5,464.854,23,18,18,0,5,1.0,0.782608695652174,0.878048780487805,0.7677761480075217,0.8624158103727484,-5,5
stage1_train_clean20_subset,33a5b0ff232b425796ee6a9dd5b516ff9aad54ca723b4ec490bf5cd9b2e2a731,sam2_amg,SAM2 AMG,gaussian_blur,{'sigma': 1.5},0.5,1434.659,23,1,0,1,23,0.0,0.0,0.0,0.0,0.0,-22,22
