split,image_id,method,method_label,perturbation,perturbation_params,iou_threshold,latency_ms,true_instances,pred_instances,matched_instances,false_positives,false_negatives,precision,recall,object_f1,mean_matched_iou,mean_matched_dice,count_error,absolute_count_error
stage1_train_tiny_subset,7ba20aa731cc21af74a8d940254176cbad1bdc44f240b550341c6d9c27509daa,sam2_amg,SAM2 AMG,downsample_upsample,{'scale': 0.5},0.5,2446.411,18,1,0,1,18,0.0,0.0,0.0,0.0,0.0,-17,17
stage1_train_tiny_subset,7ba20aa731cc21af74a8d940254176cbad1bdc44f240b550341c6d9c27509daa,otsu_watershed,Otsu + watershed,contrast_inversion,{},0.5,11.939,18,18,17,1,1,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.8719023354889933,0.9272750687640519,0,0
stage1_train_tiny_subset,7ba20aa731cc21af74a8d940254176cbad1bdc44f240b550341c6d9c27509daa,cellpose_cpsam,Cellpose-SAM,contrast_inversion,{},0.5,733.959,18,18,18,0,0,1.0,1.0,1.0,0.8463025185531772,0.91261681899933,0,0
stage1_train_tiny_subset,7ba20aa731cc21af74a8d940254176cbad1bdc44f240b550341c6d9c27509daa,sam2_amg,SAM2 AMG,contrast_inversion,{},0.5,2288.398,18,1,0,1,18,0.0,0.0,0.0,0.0,0.0,-17,17
stage1_train_tiny_subset,bde3727f3a9e8b2b58f383ebc762b2157eb50cdbff23e69b025418b43967556b,otsu_watershed,Otsu + watershed,clean,{},0.5,84.879,106,200,70,130,36,0.35,0.660377358490566,0.45751633986928103,0.7771676137249499,0.8610278859658884,94,94
stage1_train_tiny_subset,bde3727f3a9e8b2b58f383ebc762b2157eb50cdbff23e69b025418b43967556b,cellpose_cpsam,Cellpose-SAM,clean,{},0.5,1782.55,106,108,105,3,1,0.9722222222222222,0.9905660377358491,0.9813084112149533,0.9431328471611737,0.969935217111015,2,2
stage1_train_tiny_subset,bde3727f3a9e8b2b58f383ebc762b2157eb50cdbff23e69b025418b43967556b,sam2_amg,SAM2 AMG,clean,{},0.5,1937.568,106,95,94,1,12,0.9894736842105263,0.8867924528301887,0.9353233830845772,0.9117125223343985,0.9534282562833643,-11,11
stage1_train_tiny_subset,bde3727f3a9e8b2b58f383ebc762b2157eb50cdbff23e69b025418b43967556b,otsu_watershed,Otsu + watershed,gaussian_noise,{'sigma': 0.08},0.5,96.496,106,244,45,199,61,0.18442622950819673,0.42452830188679247,0.2571428571428571,0.7154698261895895,0.8262666035061074,138,138
stage1_train_tiny_subset,bde3727f3a9e8b2b58f383ebc762b2157eb50cdbff23e69b025418b43967556b,cellpose_cpsam,Cellpose-SAM,gaussian_noise,{'sigma': 0.08},0.5,1807.866,106,103,102,1,4,0.9902912621359223,0.9622641509433962,0.9760765550239234,0.9150176207611348,0.9547713567941057,-3,3
stage1_train_tiny_subset,bde3727f3a9e8b2b58f383ebc762b2157eb50cdbff23e69b025418b43967556b,sam2_amg,SAM2 AMG,gaussian_noise,{'sigma': 0.08},0.5,2457.728,106,1,0,1,106,0.0,0.0,0.0,0.0,0.0,-105,105
stage1_train_tiny_subset,bde3727f3a9e8b2b58f383ebc762b2157eb50cdbff23e69b025418b43967556b,otsu_watershed,Otsu + watershed,gaussian_blur,{'sigma': 1.5},0.5,81.799,106,205,66,139,40,0.32195121951219513,0.6226415094339622,0.4244372990353698,0.778970911548811,0.8640658287936006,99,99
stage1_train_tiny_subset,bde3727f3a9e8b2b58f383ebc762b2157eb50cdbff23e69b025418b43967556b,cellpose_cpsam,Cellpose-SAM,gaussian_blur,{'sigma': 1.5},0.5,1808.893,106,107,104,3,2,0.9719626168224299,0.9811320754716981,0.9765258215962441,0.931833535251637,0.9634363409930583,1,1
stage1_train_tiny_subset,bde3727f3a9e8b2b58f383ebc762b2157eb50cdbff23e69b025418b43967556b,sam2_amg,SAM2 AMG,gaussian_blur,{'sigma': 1.5},0.5,2476.945,106,1,0,1,106,0.0,0.0,0.0,0.0,0.0,-105,105
stage1_train_tiny_subset,bde3727f3a9e8b2b58f383ebc762b2157eb50cdbff23e69b025418b43967556b,otsu_watershed,Otsu + watershed,downsample_upsample,{'scale': 0.5},0.5,87.559,106,195,69,126,37,0.35384615384615387,0.6509433962264151,0.4584717607973422,0.784470426540244,0.8672862791043123,89,89
stage1_train_tiny_subset,bde3727f3a9e8b2b58f383ebc762b2157eb50cdbff23e69b025418b43967556b,cellpose_cpsam,Cellpose-SAM,downsample_upsample,{'scale': 0.5},0.5,1834.569,106,107,104,3,2,0.9719626168224299,0.9811320754716981,0.9765258215962441,0.9326991564755219,0.963956577481404,1,1
stage1_train_tiny_subset,bde3727f3a9e8b2b58f383ebc762b2157eb50cdbff23e69b025418b43967556b,sam2_amg,SAM2 AMG,downsample_upsample,{'scale': 0.5},0.5,2339.166,106,1,0,1,106,0.0,0.0,0.0,0.0,0.0,-105,105
stage1_train_tiny_subset,bde3727f3a9e8b2b58f383ebc762b2157eb50cdbff23e69b025418b43967556b,otsu_watershed,Otsu + watershed,contrast_inversion,{},0.5,83.141,106,189,67,122,39,0.3544973544973545,0.6320754716981132,0.4542372881355932,0.7991194546287809,0.876905091033794,83,83
stage1_train_tiny_subset,bde3727f3a9e8b2b58f383ebc762b2157eb50cdbff23e69b025418b43967556b,cellpose_cpsam,Cellpose-SAM,contrast_inversion,{},0.5,1723.392,106,106,104,2,2,0.9811320754716981,0.9811320754716981,0.9811320754716981,0.9410525916958691,0.9687694480202177,0,0
stage1_train_tiny_subset,bde3727f3a9e8b2b58f383ebc762b2157eb50cdbff23e69b025418b43967556b,sam2_amg,SAM2 AMG,contrast_inversion,{},0.5,2169.456,106,1,0,1,106,0.0,0.0,0.0,0.0,0.0,-105,105
stage1_train_tiny_subset,ff599c7301daa1f783924ac8cbe3ce7b42878f15a39c2d19659189951f540f48,otsu_watershed,Otsu + watershed,clean,{},0.5,29.918,24,85,18,67,6,0.21176470588235294,0.75,0.33027522935779813,0.7490593114965822,0.8453271012166561,61,61
stage1_train_tiny_subset,ff599c7301daa1f783924ac8cbe3ce7b42878f15a39c2d19659189951f540f48,cellpose_cpsam,Cellpose-SAM,clean,{},0.5,765.414,24,24,24,0,0,1.0,1.0,1.0,0.9374992965484933,0.9668681862392553,0,0
stage1_train_tiny_subset,ff599c7301daa1f783924ac8cbe3ce7b42878f15a39c2d19659189951f540f48,sam2_amg,SAM2 AMG,clean,{},0.5,2446.565,24,27,23,4,1,0.8518518518518519,0.9583333333333334,0.9019607843137256,0.9271597514753696,0.9599522507121457,3,3
stage1_train_tiny_subset,ff599c7301daa1f783924ac8cbe3ce7b42878f15a39c2d19659189951f540f48,otsu_watershed,Otsu + watershed,gaussian_noise,{'sigma': 0.08},0.5,29.632,24,106,7,99,17,0.0660377358490566,0.2916666666666667,0.10769230769230771,0.654833710243648,0.7872255425572133,82,82
stage1_train_tiny_subset,ff599c7301daa1f783924ac8cbe3ce7b42878f15a39c2d19659189951f540f48,cellpose_cpsam,Cellpose-SAM,gaussian_noise,{'sigma': 0.08},0.5,705.243,24,25,23,2,1,0.92,0.9583333333333334,0.9387755102040817,0.9016235278119289,0.9454032066594431,1,1
